id,date_created,Userid
225,2020-09-08 22:16:17,31
226,2020-10-02 01:06:50,11
227,2020-12-29 23:47:05,44
228,2020-04-12 22:27:05,37
229,2019-10-20 13:42:15,1
230,2019-12-11 07:05:21,19
231,2020-12-22 05:09:16,84
232,2019-10-12 00:53:00,1
233,2019-12-24 22:13:59,50
234,2019-10-19 00:12:05,65
235,2020-10-28 10:23:53,12
236,2020-09-26 19:49:36,94
237,2020-12-28 19:13:16,44
238,2019-12-02 20:03:51,69
239,2019-11-24 00:06:50,1
240,2019-11-20 08:20:19,21
241,2019-11-15 06:20:34,85
242,2019-12-04 02:56:05,23
243,2020-12-25 11:29:48,24
244,2020-12-27 07:24:59,42
245,2020-12-18 10:16:08,28
246,2020-12-22 20:06:15,45
247,2020-12-28 02:31:43,18
248,2020-12-10 02:07:57,7
249,2020-12-13 19:45:59,24
250,2020-12-07 08:31:54,48
251,2019-08-27 12:58:42,25
252,2019-12-05 20:43:36,57
253,2020-11-21 18:15:23,56
254,2020-11-26 13:22:14,66
255,2019-10-15 20:43:12,70
256,2020-04-10 18:03:44,26
257,2019-07-04 04:29:08,20
258,2019-12-15 10:53:11,9
259,2019-12-01 11:56:08,15
260,2020-12-28 18:31:04,37
261,2020-12-22 13:21:49,64
262,2020-12-31 17:36:43,83
263,2020-12-23 16:53:34,55
264,2020-12-25 20:27:15,6
265,2020-11-26 05:20:26,13
266,2020-11-28 19:00:24,94
267,2020-12-13 12:43:03,4
268,2020-11-27 17:31:33,5
269,2020-11-23 05:24:13,27
270,2020-12-20 16:36:30,68
271,2020-11-24 06:22:07,81
272,2020-10-06 10:51:44,19
273,2020-11-09 22:18:30,95
274,2019-12-15 06:01:40,51
275,2020-09-09 08:59:13,18
276,2018-12-21 15:24:32,10
277,2019-09-21 09:30:46,71
278,2020-12-29 12:20:35,14
279,2020-12-26 03:52:23,81
280,2020-12-30 03:32:56,52
281,2020-12-30 17:28:02,82
282,2020-12-30 15:46:58,75
283,2019-08-19 10:34:40,67
284,2020-08-10 10:05:05,4
285,2020-09-14 03:54:20,48
286,2019-12-19 16:31:16,41
287,2019-11-20 23:16:06,15
288,2019-12-13 13:28:56,67
289,2019-11-15 06:19:22,17
290,2020-07-12 03:34:19,4
291,2019-12-22 00:44:10,60
292,2020-07-27 15:35:57,32
293,2019-12-04 14:18:43,37
294,2020-05-23 15:26:24,52
295,2020-12-29 20:12:32,74
296,2020-12-16 09:26:34,45
297,2020-12-15 23:16:14,71
298,2020-12-18 19:00:18,54
299,2020-12-28 10:19:51,83
300,2020-12-21 21:17:31,86
301,2020-12-18 17:36:30,37
302,2019-10-26 07:57:57,37
303,2019-11-03 22:31:44,20
304,2020-07-05 10:37:19,26
305,2019-10-01 12:02:02,69
306,2019-12-10 05:25:12,47
307,2019-12-21 05:07:46,55
308,2019-12-27 13:42:37,59
309,2019-12-18 23:48:01,29
310,2019-12-19 12:17:35,83
311,2020-12-05 19:42:37,12
312,2020-05-07 16:19:01,72
313,2019-12-21 00:59:02,83
314,2020-08-08 00:33:54,22
315,2019-12-28 20:34:34,63
316,2019-12-20 08:45:25,55
317,2019-12-28 02:33:53,91
318,2019-12-29 16:16:30,47
319,2019-12-20 06:34:56,53
320,2020-11-23 20:24:24,19
321,2020-09-22 22:03:46,82
322,2019-12-31 00:45:08,10
323,2019-12-29 13:48:38,35
324,2019-12-27 10:30:27,41
325,2019-12-28 18:12:27,49
326,2020-06-18 10:45:34,32
327,2020-09-25 08:50:15,29
328,2020-05-18 15:20:25,24
329,2020-12-24 22:27:26,28
330,2020-07-03 03:07:00,62
331,2020-07-22 10:05:41,91
332,2020-11-03 07:44:47,64
333,2020-11-14 14:16:47,39
334,2020-12-24 21:47:27,72
335,2020-12-21 19:55:35,59
336,2020-12-27 23:23:23,71
337,2020-12-29 11:30:12,55
338,2020-12-21 04:26:26,9
339,2020-12-21 16:15:13,72
340,2019-11-23 20:45:59,17
341,2019-11-22 21:18:41,21
342,2019-11-20 17:36:04,10
343,2019-12-11 21:35:26,53
344,2019-12-18 13:44:09,43
345,2020-09-19 00:27:39,54
346,2020-10-20 10:33:42,28
347,2020-09-03 13:40:13,22
348,2019-08-05 11:29:35,40
349,2019-12-10 22:53:42,30
350,2020-11-17 20:44:43,94
351,2019-12-02 15:10:41,13
352,2020-10-19 16:03:56,54
353,2019-12-13 20:55:32,59
354,2019-12-17 13:38:05,77
355,2019-12-27 09:08:04,13
356,2019-12-24 16:08:12,63
357,2020-11-12 11:11:22,82
358,2019-12-27 18:07:51,50
359,2019-12-18 12:05:56,81
360,2019-12-12 03:12:45,21
361,2020-11-17 12:24:22,85
362,2020-12-02 09:28:11,40
363,2020-12-17 06:22:50,54
364,2019-09-07 22:52:54,40
365,2019-11-18 07:48:54,90
366,2020-12-24 07:03:29,88
367,2019-10-27 02:28:50,83
368,2019-12-24 19:36:59,47
369,2020-02-07 06:16:19,26
370,2019-11-09 18:21:57,11
371,2020-09-04 04:15:36,18
372,2020-11-03 22:28:08,76
373,2019-12-21 03:20:59,55
374,2020-05-22 13:46:48,22
375,2020-10-18 16:22:50,8
376,2019-12-31 15:59:24,81
377,2019-12-30 10:01:08,17
378,2020-06-20 01:20:45,72
379,2020-11-17 22:31:38,24
380,2020-12-11 06:49:35,2
381,2020-11-16 07:19:59,36
382,2020-09-08 14:23:24,51
383,2020-11-16 14:45:25,91
384,2020-12-18 21:14:33,41
385,2020-12-03 15:54:52,68
386,2019-12-18 19:07:30,37
387,2019-10-25 01:00:47,17
388,2020-03-17 08:53:04,52
389,2020-11-12 12:11:04,94
390,2019-11-20 15:36:51,93
391,2020-06-22 21:42:07,42
392,2020-11-14 23:49:07,82
393,2020-12-18 22:11:39,36
394,2020-10-02 18:19:01,8
395,2018-11-19 05:28:00,35
396,2020-11-06 04:06:48,66
397,2019-12-19 11:45:21,41
398,2020-11-20 13:33:44,45
399,2020-10-28 20:01:01,85
400,2020-10-17 12:08:06,62
401,2020-10-27 06:32:42,7
402,2020-11-26 05:34:53,28
403,2020-12-10 05:18:43,76
404,2020-12-15 13:48:30,5
405,2020-11-17 22:18:54,29
406,2020-09-17 20:05:55,14
407,2019-12-18 16:08:34,59
408,2019-12-22 20:50:55,87
409,2020-11-23 11:45:41,8
410,2020-12-21 16:57:14,58
411,2019-09-01 01:58:09,47
412,2020-12-29 12:21:10,44
413,2020-10-21 17:08:52,24
414,2020-12-25 03:25:49,53
415,2020-12-26 06:58:46,33
416,2020-12-30 02:25:19,76
417,2020-12-26 16:46:43,92
418,2019-11-21 13:21:14,89
419,2019-12-08 20:42:37,91
420,2019-09-07 14:41:58,81
421,2019-07-17 13:32:09,1
422,2020-11-25 14:14:40,48
423,2019-12-07 13:17:45,43
424,2020-10-18 19:50:00,18
425,2020-12-10 07:05:58,88
426,2020-11-02 04:27:40,70
427,2019-12-22 15:23:43,47
428,2020-01-24 15:25:24,72
429,2020-11-10 04:13:29,52
430,2019-12-14 06:23:02,1
431,2019-08-01 13:16:10,37
432,2020-12-18 12:51:21,36
433,2020-12-22 12:11:04,10
434,2020-12-30 20:03:54,22
435,2020-12-27 13:14:35,14
436,2020-12-29 23:37:10,36
437,2020-12-23 12:11:03,75
438,2020-12-01 07:42:36,12
439,2020-12-13 23:43:56,57
440,2020-11-27 08:48:47,74
441,2020-12-08 04:48:17,40
442,2020-12-06 02:53:07,39
443,2018-11-29 12:59:42,95
444,2020-02-20 13:31:52,4
445,2018-11-27 04:33:48,55
446,2019-12-26 07:21:53,9
447,2020-08-21 12:37:52,56
448,2018-11-30 07:19:28,40
449,2020-12-01 03:26:27,9
450,2020-12-03 23:14:31,47
451,2020-11-07 03:19:15,71
452,2020-10-29 19:12:06,9
453,2020-12-23 08:45:40,3
454,2020-12-13 11:42:23,76
455,2020-10-12 19:46:30,60
456,2020-12-02 13:00:35,93
457,2020-09-13 08:15:13,18
458,2020-05-23 10:14:13,62
459,2020-12-01 01:05:16,58
460,2019-10-26 05:38:55,3
461,2019-11-16 21:13:58,61
462,2019-03-17 04:11:56,87
463,2018-12-02 16:21:53,55
464,2019-09-09 15:09:48,33
465,2020-12-27 16:52:09,84
466,2018-12-15 12:05:20,10
467,2018-12-22 01:02:13,60
468,2020-09-02 21:12:45,22
469,2019-11-27 09:59:55,81
470,2019-11-23 12:54:56,83
471,2019-10-03 18:56:45,37
472,2019-09-28 02:29:19,3
473,2020-10-09 11:02:20,54
474,2020-11-07 12:08:47,6
475,2020-03-05 08:23:03,17
476,2020-08-22 06:30:29,87
477,2020-11-02 07:02:03,18
478,2020-05-12 05:42:06,22
479,2020-10-15 13:01:17,48
480,2020-09-15 11:36:04,42
481,2019-04-26 17:19:52,20
482,2019-06-17 18:23:20,7
483,2019-07-20 00:46:00,51
484,2020-12-26 07:14:33,34
485,2020-12-20 04:39:26,12
486,2020-12-20 17:26:10,59
487,2020-12-25 16:15:02,88
488,2020-12-31 07:59:51,84
489,2020-12-31 19:40:41,27
490,2020-12-23 16:26:47,11
491,2020-12-28 10:06:30,27
492,2020-11-09 02:51:33,35
493,2020-11-27 20:35:10,47
494,2020-09-24 03:01:48,86
495,2020-09-03 04:21:32,42
496,2020-10-06 02:19:54,39
497,2020-04-05 02:50:30,78
498,2019-11-15 03:46:38,23
499,2020-03-25 16:03:17,2
500,2019-12-02 11:01:45,61
501,2019-12-15 07:46:07,19
502,2019-11-17 09:24:53,27
503,2019-11-23 21:43:05,11
504,2019-11-16 10:48:23,19
505,2019-12-26 01:21:20,70
506,2019-12-28 15:42:07,35
507,2019-12-30 01:45:12,75
508,2020-10-06 18:02:29,26
509,2020-12-18 03:06:27,12
510,2019-12-30 08:50:10,87
511,2019-12-23 00:10:35,55
512,2020-11-24 17:44:24,70
513,2020-11-04 20:03:10,86
514,2019-12-10 06:10:38,61
515,2020-12-30 11:47:04,44
516,2019-04-26 10:46:06,30
517,2020-09-03 04:18:03,63
518,2019-12-20 14:48:05,10
519,2019-11-02 20:27:49,71
520,2020-12-14 16:00:57,58
521,2019-12-13 09:29:26,9
522,2020-11-04 17:36:45,8
523,2020-08-16 14:43:34,46
524,2020-10-09 22:03:34,27
525,2020-11-29 22:58:34,58
526,2020-12-31 11:04:36,44
527,2019-12-31 19:44:01,81
528,2020-05-09 15:15:45,22
529,2019-12-31 07:28:33,67
530,2020-10-27 10:44:40,14
531,2019-12-03 22:44:27,30
532,2019-12-29 01:12:28,80
533,2019-12-12 01:12:16,41
534,2019-12-13 23:57:46,60
535,2020-12-02 16:05:36,68
536,2020-10-30 20:26:17,51
537,2020-11-25 11:49:49,16
538,2020-10-11 05:57:38,75
539,2020-11-04 14:17:03,50
540,2020-10-16 08:01:49,62
541,2020-05-17 20:18:32,77
542,2020-08-11 09:23:53,41
543,2020-12-11 21:15:52,92
544,2019-08-06 10:57:47,37
545,2019-11-04 19:24:32,5
546,2020-06-24 13:32:03,4
547,2019-08-27 01:11:33,30
548,2019-12-27 12:17:04,41
549,2019-11-02 13:17:35,73
550,2020-11-17 01:04:28,6
551,2020-12-13 01:20:57,94
552,2020-11-24 12:59:08,66
553,2020-12-18 12:12:22,37
554,2020-10-19 01:25:18,38
555,2020-08-18 20:14:59,18
556,2019-05-22 01:33:24,53
557,2019-11-02 07:03:15,29
558,2019-03-22 00:23:49,29
559,2019-10-27 02:35:59,89
560,2018-12-29 02:05:07,85
561,2019-12-21 15:21:45,1
562,2020-12-13 08:26:11,56
563,2020-11-30 08:11:16,36
564,2020-12-17 15:41:24,84
565,2019-12-17 18:57:17,83
566,2020-11-30 04:54:34,58
567,2020-12-12 02:43:18,92
568,2019-11-17 09:09:35,49
569,2019-11-16 01:35:24,11
570,2020-12-08 22:26:56,86
571,2020-12-23 06:38:32,81
572,2020-12-17 19:01:55,81
573,2020-11-05 05:34:23,65
574,2020-12-08 14:32:20,72
575,2020-11-06 23:39:44,91
576,2020-12-30 07:21:45,12
577,2020-12-27 14:26:57,59
578,2020-09-26 06:12:20,54
579,2020-02-04 16:20:28,14
580,2019-10-24 21:46:31,65
581,2020-11-23 15:16:16,54
582,2020-12-19 09:07:05,84
583,2020-11-02 03:35:25,94
584,2019-10-23 12:06:24,50
585,2020-12-21 16:48:19,81
586,2020-12-21 16:20:06,75
587,2020-12-21 14:31:13,66
588,2020-12-18 15:11:54,67
589,2020-12-26 06:20:38,74
590,2020-10-24 14:13:50,25
591,2020-10-22 05:47:11,47
592,2020-10-31 13:47:02,10
593,2020-09-18 19:12:14,57
594,2020-12-03 05:17:30,92
595,2020-07-22 21:25:46,90
596,2020-12-05 12:53:39,34
597,2020-09-12 14:35:05,80
598,2020-05-20 05:52:48,85
599,2020-11-10 01:33:00,88
600,2020-08-08 21:53:35,13
601,2019-10-01 12:59:04,57
602,2019-10-02 01:46:25,7
603,2019-12-27 18:44:39,41
604,2020-12-13 00:44:04,66
605,2020-12-21 15:40:20,66
606,2019-08-26 14:10:23,25
607,2020-10-14 23:39:26,62
608,2019-12-17 18:19:07,61
609,2019-10-16 23:18:15,15
610,2019-11-27 07:56:37,27
611,2020-11-16 07:34:16,26
612,2019-08-24 14:31:31,90
613,2019-09-17 03:36:31,63
614,2019-11-20 16:17:15,17
615,2020-12-19 07:14:04,39
616,2020-12-23 02:08:59,6
617,2020-12-31 05:54:52,32
618,2020-12-29 18:05:44,61
619,2020-12-17 04:43:05,53
620,2020-12-19 13:10:42,53
621,2020-11-21 05:26:49,23
622,2020-12-06 21:08:20,6
623,2020-11-23 02:51:54,28
624,2020-12-03 01:09:17,54
625,2020-10-09 17:25:08,45
626,2020-11-27 11:55:35,88
627,2020-12-08 11:55:54,36
628,2020-05-16 19:43:24,71
629,2020-06-21 14:02:54,71
630,2020-09-03 14:15:25,4
631,2020-12-16 02:38:50,8
632,2020-11-06 19:20:10,35
633,2019-11-03 03:06:09,79
634,2019-09-20 13:07:15,71
635,2020-05-21 04:55:49,64
636,2020-10-03 02:40:13,62
637,2020-10-28 07:36:54,6
638,2020-11-12 04:25:44,12
639,2020-12-29 12:47:37,84
640,2020-12-05 19:04:14,56
641,2020-08-05 00:01:52,72
642,2019-11-21 02:07:57,30
643,2020-12-01 18:49:56,12
644,2019-10-29 04:31:22,15
645,2020-11-06 15:39:56,91
646,2020-07-20 18:30:25,62
647,2020-11-23 01:58:13,66
648,2020-10-17 14:51:13,32
649,2020-12-03 08:24:03,56
650,2020-10-17 17:49:43,14
651,2020-07-28 05:41:54,76
652,2019-07-10 03:16:17,9
653,2020-11-26 09:04:47,72
654,2020-12-01 05:16:03,92
655,2020-05-03 21:45:44,33
656,2020-06-02 23:20:18,1
657,2020-12-25 01:58:03,26
658,2020-12-31 00:32:43,68
659,2020-12-28 05:13:23,32
660,2020-12-29 11:24:09,93
661,2020-12-27 23:11:35,21
662,2020-12-27 08:12:54,20
663,2020-12-25 08:20:07,63
664,2019-05-26 05:59:04,31
665,2018-12-30 15:50:16,60
666,2019-07-06 15:35:55,81
667,2020-01-28 15:25:12,34
668,2019-12-22 14:04:47,43
669,2019-12-14 06:45:32,41
670,2020-12-30 03:32:10,44
671,2019-08-15 18:01:50,73
672,2020-12-27 22:00:49,1
673,2020-12-25 19:32:55,93
674,2020-12-31 04:53:40,41
675,2020-12-29 08:21:27,23
676,2020-12-30 06:11:24,65
677,2020-12-31 20:21:25,29
678,2020-12-29 01:28:36,77
679,2020-12-31 06:22:11,7
680,2020-10-29 15:39:51,6
681,2020-11-25 21:56:24,14
682,2020-09-02 14:32:21,5
683,2020-11-07 05:38:44,95
684,2020-12-30 20:17:58,44
685,2020-12-19 07:07:45,25
686,2020-11-16 05:52:00,8
687,2019-12-21 00:45:13,61
688,2019-10-20 05:02:24,41
689,2019-08-23 06:53:17,53
690,2018-12-31 02:33:33,25
691,2018-12-27 06:32:31,85
692,2020-04-24 18:23:13,52
693,2020-08-24 23:09:11,14
694,2020-02-06 13:45:25,26
695,2019-08-19 10:47:50,13
696,2020-09-26 02:23:37,54
697,2019-11-09 05:46:27,81
698,2020-09-17 12:46:51,34
699,2019-12-21 02:50:53,91
700,2020-10-26 22:41:52,16
701,2019-12-17 01:38:48,17
702,2019-12-08 11:06:17,23
703,2020-05-31 14:31:25,38
704,2020-04-22 03:37:22,19
705,2020-12-04 04:53:09,6
706,2020-06-19 10:52:35,75
707,2020-04-06 00:57:52,17
708,2020-06-24 01:17:56,1
709,2020-08-18 22:34:29,86
710,2020-11-27 09:26:32,95
711,2020-11-28 13:15:22,18
712,2020-11-28 15:57:17,7
713,2019-12-17 01:45:27,65
714,2020-09-18 08:10:33,48
715,2019-12-13 22:35:55,25
716,2019-11-26 13:17:53,1
717,2020-04-03 00:48:25,52
718,2019-11-26 20:21:43,63
719,2020-06-10 20:01:50,32
720,2020-05-22 00:49:28,13
721,2020-08-08 07:56:33,13
722,2020-09-11 00:22:34,63
723,2020-12-03 21:19:10,24
724,2020-10-18 17:15:20,57
725,2020-12-23 07:26:08,74
726,2020-12-11 23:57:09,91
727,2020-12-23 23:52:10,26
728,2020-12-09 14:19:22,78
729,2020-12-14 17:53:57,13
730,2020-12-14 14:16:35,75
731,2020-12-21 02:13:45,68
732,2020-12-31 06:36:07,21
733,2020-12-12 13:59:49,28
734,2018-12-08 13:35:27,75
735,2020-10-15 15:59:00,18
736,2020-12-16 12:36:06,17
737,2020-12-22 18:14:23,61
738,2020-12-19 05:54:44,49
739,2020-12-17 20:57:57,18
740,2019-10-15 12:10:00,63
741,2019-12-27 02:03:35,81
742,2019-12-19 18:19:52,43
743,2020-06-26 21:36:18,14
744,2020-12-28 21:00:40,44
745,2019-09-17 04:20:24,3
746,2020-12-12 16:49:45,66
747,2020-12-30 06:51:52,63
748,2020-12-30 14:40:25,56
749,2020-12-31 20:05:09,18
750,2020-12-28 17:48:30,78
751,2020-12-12 17:29:08,68
752,2020-09-23 11:07:04,56
753,2019-04-18 05:01:05,31
754,2019-08-23 11:42:23,49
755,2020-12-25 18:36:26,72
756,2019-09-20 18:34:48,9
757,2020-12-10 22:20:50,66
758,2019-12-24 22:46:06,49
759,2019-12-31 15:27:11,87
760,2019-12-25 17:31:05,23
761,2020-10-18 19:54:10,12
762,2019-12-29 04:54:50,91
763,2020-08-27 11:49:21,4
764,2019-12-28 19:51:49,95
765,2020-12-12 06:52:56,28
766,2020-12-27 18:23:51,16
767,2020-11-19 15:10:21,11
768,2020-11-26 17:03:54,32
769,2020-11-25 17:43:17,59
770,2020-11-18 01:14:29,18
771,2020-11-29 17:42:32,93
772,2019-10-20 11:38:11,37
773,2019-06-17 04:30:48,1
774,2020-10-24 23:19:32,28
775,2019-09-16 21:01:19,77
776,2020-12-23 23:08:19,34
777,2020-12-13 17:59:02,43
778,2019-12-17 19:28:13,57
779,2020-12-27 17:18:35,92
780,2020-12-14 21:34:59,84
781,2019-11-30 01:43:12,50
782,2019-12-09 01:13:34,7
783,2020-12-31 04:41:27,2
784,2020-12-31 17:01:10,27
785,2020-09-21 02:06:46,30
786,2020-12-30 03:01:03,44
787,2020-09-27 02:54:35,38
788,2019-09-19 15:06:52,3
789,2018-08-24 08:32:19,5
790,2020-12-19 06:29:07,26
791,2019-04-30 09:30:02,53
792,2019-06-08 15:53:39,73
793,2018-12-27 09:38:13,75
794,2019-10-15 22:47:52,77
795,2019-12-29 15:18:31,43
796,2020-10-30 17:57:45,16
797,2018-12-02 03:52:18,70
798,2020-11-30 02:42:18,46
799,2020-11-30 11:22:24,61
800,2020-12-21 05:26:20,46
801,2020-12-24 11:22:43,10
802,2020-11-04 21:31:16,77
803,2020-11-03 00:52:53,70
804,2020-12-24 14:20:21,40
805,2020-11-05 00:16:44,42
806,2019-12-19 19:30:58,51
807,2019-12-08 13:52:59,40
808,2020-10-11 20:07:26,64
809,2020-05-27 17:52:19,37
810,2020-08-25 08:36:36,80
811,2020-06-14 20:47:57,62
812,2020-11-29 22:39:21,58
813,2020-12-22 18:14:32,6
814,2020-07-08 17:52:50,86
815,2019-01-17 16:09:03,49
816,2019-12-16 18:22:08,51
817,2020-12-24 07:43:43,26
818,2020-11-13 03:57:44,74
819,2020-11-28 17:31:29,8
820,2020-11-14 09:10:44,3
821,2020-12-29 10:53:51,44
822,2020-12-22 01:02:24,76
